,model,lnL,AIC,AICc,timing,tree.no,delta,w
272,OUMV,58.27037364,-104.5407473,-103.8740806,OUMV 31.2139743373694,23,15.9357719,0.000174169565803841
273,OUMVA,58.55496376,-103.1099275,-102.2139275,OUMVA 31.2140068064909,23,17.595925,7.59407013844975e-05
274,DensDep,55.2799932382744,-106.559986476549,-106.467678784241,NA,23,13.342173715759,0.000637037442268711
275,fit_env,55.2611826228777,-104.522365245755,-104.336318734128,NA,23,15.473533765872,0.000219455265047376
276,fit_bgb,57.5017997304333,-109.003599460867,-108.817552949239,NA,23,10.992299550761,0.0020626885153535
277,EB,66.50556205,-125.0111241,-124.6986241,EB23,24,0,0.557631466565292
278,delta,63.42838519,-118.8567704,-118.5442704,delta23,24,6.1543537,0.0257007825280865
279,TS,60.15692894,-114.3138579,-114.1263579,TS 1120,24,10.5722662,0.00282233678789762
280,TRC,65.35774616,-122.7154923,-122.4005317,TRC 53,24,2.2980924,0.176735115665201
281,SRC,64.40061504,-122.8012301,-122.6137301,SRC 85,24,2.08489400000001,0.196615744808299
282,OUS,59.46075046,-108.9215009,-108.44906,OUS 16.6989176396153,24,16.2495641,0.000165119840938369
283,OUMA,60.26816497,-108.5363299,-107.8696633,OUMA 10.1900111194571,24,16.8289608,0.000123590436691427
284,OUMV,63.99038131,-115.9807626,-115.314096,OUMV 30.8852920583198,24,9.3845281,0.00511120015177866
285,OUMVA,66.64557035,-119.2911407,-118.3951407,OUMVA 32.7707364365291,24,6.3034834,0.0238541114424468
286,DensDep,58.8185648046078,-113.637129609216,-113.544821916908,NA,24,11.153802183092,0.00211023053213377
287,fit_env,58.8596989974845,-111.719397994969,-111.533351483341,NA,24,13.165272616659,0.000771870863407602
288,fit_bgb,61.2419076714329,-116.483815342866,-116.297768831238,NA,24,8.400855268762,0.00835843037782782
289,EB,67.54579463,-127.0915893,-126.7790893,EB24,25,0,0.473500006760755
290,delta,64.84197731,-121.6839546,-121.3714546,delta24,25,5.40763469999999,0.0317005673089471
291,TS,63.30440236,-120.6088047,-120.4213047,TS 1121,25,6.3577846,0.0197126315737919
292,TRC,66.31193135,-124.6238627,-124.3089021,TRC 62,25,2.4701872,0.13769737287014
293,SRC,65.88717459,-125.7743492,-125.5868492,SRC 62,25,1.19224009999999,0.26087252470114
294,OUS,61.97512053,-113.9502411,-113.4778001,OUS 22.861296946048,25,13.3012892,0.000612324643980548
295,OUMA,65.95284615,-119.9056923,-119.2390256,OUMA 29.0775264643763,25,7.54006369999999,0.0109148044802918
296,OUMV,65.33217737,-118.6643547,-117.9976881,OUMV 29.0775196199566,25,8.78140119999999,0.00586763306562057
297,OUMVA,65.52152076,-117.0430415,-116.1470415,OUMVA 29.0775268569741,25,10.6320478,0.0023259487653155
298,DensDep,61.5838316327458,-119.167663265492,-119.075355573184,NA,25,7.703733726816,0.0100571624624326
299,fit_env,61.9430090248995,-117.886018049799,-117.699971538171,NA,25,9.079117761829,0.00505608792028324
300,fit_bgb,64.0525078020729,-122.105015604146,-121.918969092518,NA,25,4.860120207482,0.0416829354473022
301,EB,65.98292699,-123.965854,-123.653354,EB25,26,2.98689460000001,0.180350235275616
302,delta,62.82983266,-117.6596653,-117.3471653,delta25,26,9.29308330000001,0.00770451377688379
303,TS,55.8918569,-105.7837138,-105.5962138,TS 1122,26,21.0440348,2.1630100599547e-05
304,TRC,67.47760459,-126.9552092,-126.6402486,TRC 54,26,0,0.802994618273548
305,SRC,61.90545357,-117.8109071,-117.6234071,SRC 53,26,9.01684150000001,0.00884566281860283
306,OUS,55.6183137,-101.2366274,-100.7641864,OUS 42.41824194786,26,25.8760622,1.93106601706466e-06
307,OUMA,55.25050676,-98.50101352,-97.83434685,OUMA 33.0677611423842,26,28.80590175,4.46262656619012e-07
308,OUMV,57.27387946,-102.5477589,-101.8810923,OUMV 30.133029480728,26,24.7591563,3.37543815931766e-06
309,OUMVA,57.52601685,-101.0520337,-100.1560337,OUMVA 30.1330275326193,26,26.4842149,1.4247492607658e-06
310,DensDep,54.8958885620053,-105.791777124011,-105.699469431703,NA,26,20.940779168297,2.27761447819514e-05
311,fit_env,54.8144402440047,-103.628880488009,-103.442833976381,NA,26,23.197414623619,7.36983987279308e-06
312,fit_bgb,56.6460389468534,-107.292077893707,-107.106031382079,NA,26,19.534217217921,4.60162540008248e-05
313,EB,66.45959316,-124.9191863,-124.6066863,EB26,27,0.258201199999988,0.462767872720356
314,delta,54.97244087,-101.9448817,-101.6323817,delta26,27,23.2325058,4.74849892603901e-06
315,TS,55.63027925,-105.2605585,-105.0730585,TS 1123,27,19.791829,2.65271026678936e-05
316,TRC,66.58992405,-125.1798481,-124.8648875,TRC 415,27,0,0.526539405775057
317,SRC,61.6142864,-117.2285728,-117.0410728,SRC 63,27,7.8238147,0.0105320061287429
318,OUS,54.9988281,-99.9976562,-99.52521526,OUS 3.57950854970642,27,25.33967224,1.65573551912123e-06
319,OUMA,55.30017685,-98.60035369,-97.93368702,OUMA 13.6179594691162,27,26.93120048,7.47127976828434e-07
320,OUMV,56.90226659,-101.8045332,-101.1378665,OUMV 26.9201040889016,27,23.727021,3.70829036567344e-06
321,OUMVA,56.9046881,-99.8093762,-98.9133762,OUMVA 26.9200966392042,27,25.9515113,1.21935959955822e-06
322,DensDep,55.1847864650681,-106.369572930136,-106.277265237829,NA,27,18.587622262171,4.84373069446544e-05
323,fit_env,54.9214816137839,-103.842963227568,-103.65691671594,NA,27,21.20797078406,1.30670796108795e-05
324,fit_bgb,56.4557608760186,-106.911521752037,-106.725475240409,NA,27,18.139412259591,6.06048742335071e-05
325,EB,64.64319053,-121.2863811,-120.9738811,EB27,28,1.94518979999999,0.20790847340256
326,delta,61.7404918,-115.4809836,-115.1684836,delta27,28,7.75058729999999,0.0114089621624138
327,TS,61.30434327,-116.6086865,-116.4211865,TS 1124,28,6.49788439999999,0.0213435727274336
328,TRC,65.61701574,-123.2340315,-122.9190709,TRC 416,28,0,0.54987602907641
329,SRC,63.28453315,-120.5690663,-120.3815663,SRC 54,28,2.53750459999999,0.154615370321024
330,OUS,60.04163912,-110.0832782,-109.6108373,OUS 41.6205002599367,28,13.3082336,0.00070862844213882
331,OUMA,63.65484234,-115.3096847,-114.643018,OUMA 27.8256672661878,28,8.2760529,0.00877289102242033
332,OUMV,63.15317147,-114.3063429,-113.6396763,OUMV 27.1868210949915,28,9.27939459999999,0.00531214416414552
333,OUMVA,63.84784637,-113.6956927,-112.7996927,OUMVA 27.186819171013,28,10.1193782,0.00349035605025317
334,DensDep,59.277177711699,-114.554355423398,-114.46204773109,NA,28,8.45702316891,0.00801392991364134
335,fit_env,59.790317842649,-113.580635685298,-113.39458917367,NA,28,9.52448172633,0.00469948058122334
336,fit_bgb,61.4146568701538,-116.829313740308,-116.64326722868,NA,28,6.27580367131999,0.0238501621363365
337,EB,61.21717241,-114.4343448,-114.1218448,EB28,29,8.85143599999999,0.0049131803497681
338,delta,64.32613594,-120.6522719,-120.3397719,delta28,29,2.6335089,0.110044520001358
339,TS,61.73094016,-117.4618803,-117.2743803,TS 1125,29,5.69890049999999,0.0237644130386394
340,TRC,65.48648548,-122.972971,-122.6580103,TRC 417,29,0.315270499999997,0.35072562099166
341,SRC,64.5803904,-123.1607808,-122.9732808,SRC 86,29,0,0.410608194266923
342,OUS,60.7722822,-111.5445644,-111.0721235,OUS 33.2235887595569,29,11.9011573,0.00106936050529028
343,OUMA,64.22414656,-116.4482931,-115.7816265,OUMA 33.2235836945712,29,7.1916543,0.0112662587911599
344,OUMV,64.62801194,-117.2560239,-116.5893572,OUMV 27.9730813547782,29,6.3839236,0.016872374866615
345,OUMVA,64.50731888,-115.0146378,-114.1186378,OUMVA 27.9729644247383,29,8.854643,0.00490530837811722
346,DensDep,60.214220910143,-116.428441820286,-116.336134127978,NA,29,6.637146672022,0.0148658424046359
347,fit_env,60.411443082782,-114.822886165564,-114.636839653936,NA,29,8.336441146064,0.00635612482983073
348,fit_bgb,62.3599553789257,-118.719910757851,-118.533864246224,NA,29,4.439416553776,0.0446088015760012
349,EB,66.56432666,-125.1286533,-124.8161533,EB29,30,1.47830230000001,0.160040695327126
350,delta,63.92539106,-119.8507821,-119.5382821,delta29,30,6.7561735,0.0114328698717994
351,TS,64.44519167,-122.8903833,-122.7028833,TS 1126,30,3.59157230000001,0.0556339223092088
352,TRC,67.20127907,-126.4025581,-126.0875975,TRC 55,30,0.206858100000005,0.302218488813821
353,SRC,66.24097782,-126.4819556,-126.2944556,SRC 55,30,0,0.335150363934219
354,OUS,62.56388214,-115.1277643,-114.6553233,OUS 41.2818857040287,30,11.6391323,0.000995025542486792
355,OUMA,66.61538154,-121.2307631,-120.5640964,OUMA 31.8818282613225,30,5.73035920000001,0.0190944874590889
356,OUMV,66.18568839,-120.3713768,-119.7047101,OUMV 27.3928642334549,30,6.58974550000001,0.0124249497621645
357,OUMVA,67.05460068,-120.1092014,-119.2132014,OUMVA 27.3928655778772,30,7.0812542,0.00971773123011664
358,DensDep,62.3081774412567,-120.616354882513,-120.524047190206,NA,30,5.770408409794,0.0187159307656574
359,fit_env,63.0501885166864,-120.100377033373,-119.914330521745,NA,30,6.38012507825501,0.0137979045931833
360,fit_bgb,64.5328935772,-123.0657871544,-122.879740642772,NA,30,3.414714957228,0.0607776303911282
361,EB,67.97553153,-127.9510631,-127.6385631,EB30,31,0,0.570955346481838
362,delta,65.43916965,-122.8783393,-122.5658393,delta30,31,5.07272380000001,0.0451933116836901
363,TS,63.43737398,-120.874748,-120.687248,TS 1127,31,6.9513151,0.0176662043255474
364,TRC,66.9074059,-125.8148118,-125.4998512,TRC 418,31,2.1387119,0.19596871992786
365,SRC,65.26746699,-124.534934,-124.347434,SRC 710,31,3.29112909999999,0.110139357935808
366,OUS,62.26130845,-114.5226169,-114.050176,OUS 21.8207585232179,31,13.5883871,0.000639619029861762
367,OUMA,66.46834265,-120.9366853,-120.2700186,OUMA 32.4131582910624,31,7.3685445,0.0143397980815746
368,OUMV,65.86492577,-119.7298515,-119.0631849,OUMV 27.815857970401,31,8.5753782,0.00784300384353371
369,OUMVA,66.44230199,-118.884604,-117.988604,OUMVA 27.8158579968378,31,9.6499591,0.00458289756542352
370,DensDep,61.5096948492595,-119.019389698519,-118.927082006211,NA,31,8.711481093789,0.00732703152241328
371,fit_env,62.0211232063026,-118.042246412605,-117.856199900977,NA,31,9.782363199023,0.00428932511527608
372,fit_bgb,63.6121501240581,-121.224300248116,-121.038253736488,NA,31,6.600309363512,0.0210553844871737
373,EB,66.06153932,-124.1230786,-123.8105786,EB31,32,1.3817684,0.311072115150277
374,delta,63.65115571,-119.3023114,-118.9898114,delta31,32,6.2025356,0.027928318297461
375,TS,59.24940612,-112.4988122,-112.3113122,TS 1128,32,12.8810348,0.000990437580314707
376,TRC,66.7536538,-125.5073076,-125.192347,TRC 419,32,0,0.620737921826422
377,SRC,62.80753215,-119.6150643,-119.4275643,SRC 711,32,5.7647827,0.034761749042547
378,OUS,58.64413373,-107.2882675,-106.8158265,OUS 21.3370377946501,32,18.3765205,6.3459632544698e-05
379,OUMA,61.72190414,-111.4438083,-110.7771416,OUMA 33.7235536091302,32,14.4152054,0.000459924132159737
380,OUMV,60.79146484,-109.5829297,-108.916263,OUMV 27.4473185957115,32,16.276084,0.000181385072865738
381,OUMVA,61.19479958,-108.3895992,-107.4935992,OUMVA 27.4473382186514,32,17.6987478,8.90582229055486e-05
382,DensDep,58.2965700146735,-112.593140029347,-112.500832337039,NA,32,12.691514662961,0.00108888216718786
383,fit_env,58.1812845038621,-110.362569007724,-110.176522496096,NA,32,15.015824503904,0.000340614722961842
384,fit_bgb,60.0851500369723,-114.170300073945,-113.984253562317,NA,32,11.208093437683,0.00228613415235267
385,EB,68.12810817,-128.2562163,-127.9437163,EB32,33,2.2187041,0.0657548593991526
386,delta,66.7318564,-125.4637128,-125.1512128,delta32,33,5.01120760000001,0.0162758404210943
387,TS,68.17496019,-130.3499204,-130.1624204,TS 1129,33,0,0.199394570015244
388,TRC,68.47578179,-128.9515636,-128.636603,TRC 420,33,1.52581739999999,0.0929793035150798
389,SRC,68.15033955,-130.3006791,-130.1131791,SRC 712,33,0.0492413000000056,0.194545287298843
390,OUS,66.00441883,-122.0088377,-121.5363967,OUS 52.6642241926573,33,8.6260237,0.00267052151027147
391,OUMA,70.231975,-128.46395,-127.7972833,OUMA 30.702693133667,33,2.3651371,0.0611125395785182
392,OUMV,69.57628333,-127.1525667,-126.4859,OUMV 25.6821857093035,33,3.6765204,0.0317224751692032
393,OUMVA,69.96457166,-125.9291433,-125.0331433,OUMVA 25.8928908634341,33,5.1292771,0.0153428117667137
394,DensDep,66.1399680947181,-128.279936189436,-128.187628497128,NA,33,1.974791902872,0.0742835608916006
395,fit_env,67.1238641612777,-128.247728322555,-128.061681810927,NA,33,2.10073858907299,0.0697499239934905
396,fit_bgb,68.0503876549586,-130.100775309917,-129.914728798289,NA,33,0.247691601711011,0.176168306440789
397,EB,66.79410469,-125.5882094,-125.2757094,EB33,34,0.510585399999997,0.418737273472469
398,delta,64.46407528,-120.9281506,-120.6156506,delta33,34,5.1706442,0.0407401580784831
399,TS,19.88483384,-33.76966768,-33.58216768,TS 33,34,92.20412712,5.13975033259745e-21
400,TRC,67.0506277,-126.1012554,-125.7862948,TRC 421,34,0,0.540522568449047
401,SRC,31.85721152,-57.71442304,-57.52692304,SRC 9,34,68.25937176,8.13728608712333e-16
402,OUS,10.99394911,-11.98789822,-11.51545727,OUS 42.0954235911068,34,114.27083753,8.30265019826777e-26
403,OUMA,25.49223549,-38.98447098,-38.31780432,OUMA 24.8421257945103,34,87.46849048,5.48621033372406e-20
404,OUMV,19.7867546,-27.5735092,-26.90684253,OUMV 35.5308083068351,34,98.87945227,1.82563345028433e-22
405,OUMVA,27.39617191,-40.79234382,-39.89634382,OUMVA 24.7331945545439,34,85.88995098,1.20794719870331e-19
406,DensDep,11.3859865132577,-18.7719730265153,-18.6796653342076,NA,34,107.106629465792,2.98472797174669e-24
407,fit_env,19.6080972757283,-33.2161945514566,-33.0301480398287,NA,34,92.7561467601713,3.90007071404284e-21
408,fit_bgb,1.55089330293292,2.89821339413416,3.08425990576207,NA,34,128.870554705762,5.60955534882349e-29
409,EB,68.35221074,-128.7044215,-128.3919215,EB34,35,0,0.47179452939466
410,delta,65.65155408,-123.3031082,-122.9906082,delta34,35,5.4013133,0.0316863795617296
411,TS,62.44205507,-118.8841101,-118.6966101,TS 1130,35,9.69531139999999,0.00370205426274508
412,TRC,68.2208238,-128.4416476,-128.126687,TRC 422,35,0.265234499999991,0.413197762314066
413,SRC,65.30511089,-124.6102218,-124.4227218,SRC 87,35,3.96919969999999,0.0648413632662612
414,OUS,61.34712667,-112.6942533,-112.2218124,OUS 32.5912378661452,35,16.1701091,0.000145364488295038
415,OUMA,64.81367559,-117.6273512,-116.9606845,OUMA 32.5911969285337,35,11.431237,0.0015541442486359
416,OUMV,64.88627145,-117.7725429,-117.1058762,OUMV 26.4603085656337,35,11.2860453,0.0016711648892379
417,OUMVA,65.19073886,-116.3814777,-115.4854777,OUMVA 26.4603081967621,35,12.9064438,0.000743283067059581
418,DensDep,60.7816429164391,-117.563285832878,-117.470978140571,NA,35,10.920943359429,0.00200585798518875
419,fit_env,61.0030520226174,-116.006104045235,-115.820057533607,NA,35,12.571863966393,0.000878632628270439
420,fit_bgb,63.1839278616572,-120.367855723314,-120.181809211686,NA,35,8.21011228831399,0.00777946389385057
421,EB,67.73324827,-127.4664965,-127.1539965,EB35,36,1.21093759999999,0.336595661929176
422,delta,60.14762855,-112.2952571,-111.9827571,delta35,36,16.382177,0.000170889640804299
423,TS,61.34984456,-116.6996891,-116.5121891,TS 1131,36,11.852745,0.00164539206591681
424,TRC,68.33994737,-128.6798947,-128.3649341,TRC 423,36,0,0.616680581511366
425,SRC,64.52225974,-123.0445195,-122.8570195,SRC 56,36,5.50791459999999,0.039267369986609
426,OUS,60.3469739,-110.6939478,-110.2215069,OUS 42.2317214572504,36,18.1434272,7.08378082322792e-05
427,OUMA,63.06905391,-114.1381078,-113.4714412,OUMA 32.8677322174054,36,14.8934929,0.000359732256480194
428,OUMV,63.50338059,-115.0067612,-114.3400945,OUMV 26.8566208652393,36,14.0248396,0.000555398943559197
429,OUMVA,63.70717496,-113.4143499,-112.5183499,OUMVA 26.8566178655888,36,15.8465842,0.00022336660109378
430,DensDep,59.7339362763236,-115.467872552647,-115.37556486034,NA,36,12.98936923966,0.000932082987324136
431,fit_env,59.9335357586103,-113.867071517221,-113.681025005593,NA,36,14.683909094407,0.000399475295817696
432,fit_bgb,61.9822866665069,-117.964573333014,-117.778526821386,NA,36,10.586407278614,0.00309921097362065
433,EB,68.37431658,-128.7486332,-128.4361332,EB36,37,2.75656960000001,0.0641010641153489
434,delta,66.61942342,-125.2388468,-124.9263468,delta36,37,6.266356,0.0110847220092448
435,TS,68.69010141,-131.3802028,-131.1927028,TS 1132,37,0,0.254358773543416
436,TRC,69.17214614,-130.3442923,-130.0293317,TRC 11,37,1.16337110000001,0.142175216313661
437,SRC,68.18324925,-130.3664985,-130.1789985,SRC 713,37,1.0137043,0.153222883254228
438,OUS,66.01571092,-122.0314218,-121.5589809,OUS 7.70630636706431,37,9.63372190000001,0.00205830908796925
439,OUMA,69.77263311,-127.5452662,-126.8785996,OUMA 13.6071222176931,37,4.31410320000001,0.0294205722092373
440,OUMV,69.7567947,-127.5135894,-126.8469227,OUMV 27.3662143787478,37,4.34578010000001,0.0289582667128951
441,OUMVA,70.98152739,-127.9630548,-127.0670548,OUMVA 27.3661303850808,37,4.12564800000001,0.0323276132584449
442,DensDep,66.1040283882035,-128.208056776407,-128.115749084099,NA,37,3.076953715901,0.05461283381579
443,fit_env,67.2070076111031,-128.414015222206,-128.227968710578,NA,37,2.964734089422,0.0577647495318688
444,fit_bgb,68.2859271804994,-130.571854360999,-130.385807849371,NA,37,0.806894950629015,0.169914996147895
445,EB,66.9132594,-125.8265188,-125.5140188,EB37,38,7.46011150000001,0.022908050330367
446,delta,63.40522174,-118.8104435,-118.4979435,delta37,38,14.4761868,0.000686225314489276
447,TS,59.26143533,-112.5228707,-112.3353707,TS 1133,38,20.6387596,3.14978604271285e-05
448,TRC,70.64454544,-133.2890909,-132.9741303,TRC 56,38,0,0.954840338411439
449,SRC,65.7818907,-125.5637814,-125.3762814,SRC 57,38,7.59784890000002,0.021383502031408
450,OUS,58.14329232,-106.2865846,-105.8141437,OUS 17.3068407857649,38,27.1599866,1.20841081528403e-06
451,OUMA,61.46876993,-110.9375399,-110.2708732,OUMA 30.265703371904,38,22.7032571,1.12196967329051e-05
452,OUMV,62.35015812,-112.7003162,-112.0336496,OUMV 28.613289055282,38,20.9404807,2.70871398392458e-05
453,OUMVA,62.26490375,-110.5298075,-109.6338075,OUMVA 30.2574610815233,38,23.3403228,8.159133875029e-06
454,DensDep,58.0561271261751,-112.11225425235,-112.019946560042,NA,38,20.954183739958,2.69021860901449e-05
455,fit_env,57.9932883241326,-109.986576648265,-109.800530136637,NA,38,23.173600163363,8.86844382915115e-06
456,fit_bgb,60.0146012274748,-114.02920245495,-113.843155943322,NA,38,19.130974356678,6.69410406877362e-05
457,EB,66.45087445,-124.9017489,-124.5892489,EB38,39,0.421512899999996,0.280206861165691
458,delta,63.66595533,-119.3319107,-119.0194107,delta38,39,5.9913511,0.0172983136569517
459,TS,62.65490871,-119.3098174,-119.1223174,TS 1134,39,5.8884444,0.0182116658639186
460,TRC,66.66286121,-125.3257224,-125.0107618,TRC 424,39,0,0.345946649259035
461,SRC,65.44009061,-124.8801812,-124.6926812,SRC 714,39,0.318080600000002,0.295079340278493
462,OUS,61.38170803,-112.7634161,-112.2909751,OUS 19.6131261933137,39,12.7197867,0.000598332428057888
463,OUMA,64.99892944,-117.9978589,-117.3311922,OUMA 32.2991596084074,39,7.67956959999999,0.00743723968762334
464,OUMV,64.6781957,-117.3563914,-116.6897247,OUMV 26.4491671785514,39,8.3210371,0.0053965832416143
465,OUMVA,65.13316871,-116.2663374,-115.3703374,OUMVA 24.8556330695211,39,9.6404244,0.00279008586201586
466,DensDep,60.5794626978748,-117.15892539575,-117.066617703442,NA,39,7.94414409655799,0.00651568614002992
467,fit_env,60.9755908242581,-115.951181648516,-115.765135136888,NA,39,9.24562666311199,0.00339896590142289
468,fit_bgb,62.592383107707,-119.184766215414,-118.998719703786,NA,39,6.012042096214,0.0171202765151464
469,EB,66.69146085,-125.3829217,-125.0704217,EB39,40,2.3709987,0.226175128113168
470,delta,63.22872897,-118.4574579,-118.1449579,delta39,40,9.2964625,0.0070892368862429
471,TS,59.17646211,-112.3529242,-112.1654242,TS 1135,40,15.2759962,0.000356582678896108
472,TRC,67.87819051,-127.756381,-127.4414204,TRC 425,40,0,0.740117496275928
473,SRC,63.40324988,-120.8064998,-120.6189998,SRC 715,40,6.8224206,0.0244247912750176
474,OUS,58.15481975,-106.3096395,-105.8371986,OUS 11.5683408075821,40,21.6042218,1.50661925736991e-05
475,OUMA,60.54717414,-109.0943483,-108.4276816,OUMA 17.6043588299805,40,19.0137388,5.50198941323327e-05
476,OUMV,62.08219159,-112.1643832,-111.4977165,OUMV 29.571066502212,40,15.9437039,0.000255369695454065
477,OUMVA,62.37048594,-110.7409719,-109.8449719,OUMVA 29.5710665554502,40,17.5964485,0.000111758465141045
478,DensDep,57.7779029342164,-111.555805868433,-111.463498176125,NA,40,15.977922223875,0.000251037698075519
479,fit_env,57.8250122253785,-109.650024450757,-109.463977939129,NA,40,17.977442460871,9.23737641807585e-05
480,fit_bgb,60.2615443668154,-114.523088733631,-114.337042222003,NA,40,13.104378177997,0.00105613906118987
481,EB,67.75920196,-127.5184039,-127.2059039,EB40,41,0,0.329000703942274
482,delta,64.56688313,-121.1337663,-120.8212663,delta40,41,6.38463759999999,0.0135142014313912
483,TS,64.5377922,-123.0755844,-122.8880844,TS 1136,41,4.3178195,0.0379834348774161
484,TRC,67.47057634,-126.9411527,-126.626192,TRC 426,41,0.579711899999992,0.246214705141577
485,SRC,66.39363814,-126.7872763,-126.5997763,SRC 88,41,0.606127599999994,0.24298411975564
486,OUS,62.49130198,-114.982604,-114.510163,OUS 17.2448140327359,41,12.6957409,0.000575906153452253
487,OUMA,66.151021,-120.302042,-119.6353753,OUMA 16.4718116618038,41,7.57052859999999,0.00746925745362458
488,OUMV,66.85667499,-121.71335,-121.0466833,OUMV 28.2685319466592,41,6.1592206,0.0151265214471535
489,OUMVA,67.35014196,-120.7002839,-119.8042839,OUMVA 28.2685311658486,41,7.40161999999999,0.00812747169366814
490,DensDep,62.3015757533617,-120.603151506723,-120.510843814416,NA,41,6.69506008558399,0.0115713226007262
491,fit_env,62.8649827872207,-119.729965574441,-119.543919062813,NA,41,7.66198483718699,0.00713539401187863
492,fit_bgb,65.2856470961834,-124.571294192367,-124.385247680739,NA,41,2.820656219261,0.0802969614911989
493,EB,64.38714715,-120.7742943,-120.4617943,EB41,42,5606.6876367,0
494,delta,60.55801193,-113.1160239,-112.8035239,delta41,42,5614.3459071,0
495,TS,5.922551587,-5.845103175,-5.657603175,TS 34,42,5721.491827825,0
496,TRC,65.075394,-122.150788,-121.8358274,TRC 427,42,5605.3136036,0
497,SRC,19.13539339,-32.27078678,-32.08328678,SRC 91,42,5695.06614422,0
498,OUS,-6.92697281,23.85394562,24.32638657,OUS 40.6831432950577,42,5751.47581757,0
499,OUMA,11.96420651,-11.92841301,-11.26174635,OUMA 25.4809059546397,42,5715.88768465,0
500,OUMV,20.45957571,-28.91915141,-28.25248474,OUMV 32.4888574644442,42,5698.89694626,0
501,OUMVA,2871.022715,-5728.045431,-5727.149431,OUMVA 33.1491924532288,42,0,1
502,DensDep,-10.2040251155135,24.4080502310271,24.5003579233348,NA,42,5751.64978892333,0
503,fit_env,6.53963803037769,-7.07927606075538,-6.89322954912747,NA,42,5720.25620145087,0
504,fit_bgb,-23.1928939766319,52.3857879532639,52.5718344648918,NA,42,5779.72126546489,0
505,EB,65.46553253,-122.9310651,-122.6185651,EB42,43,1.32042320000001,0.337470045757959
506,delta,61.89080297,-115.7816059,-115.4691059,delta42,43,8.4698824,0.00945692382446168
507,TS,42.4169729,-78.83394581,-78.64644581,TS 35,43,45.29254249,9.54576739958229e-11
508,TRC,66.12697448,-124.253949,-123.9389883,TRC 428,43,0,0.653072633172495
509,SRC,50.72988781,-95.45977562,-95.27227562,SRC 92,43,28.66671268,3.89102408940262e-07
510,OUS,38.53896042,-67.07792085,-66.6054799,OUS 18.9847337728245,43,57.3335084,2.31818623116612e-13
511,OUMA,38.82746046,-65.65492092,-64.98825425,OUMA 13.3900312995133,43,58.95073405,1.03269538002991e-13
512,OUMV,47.44255295,-82.8851059,-82.21843924,OUMV 32.1383069899408,43,41.72054906,5.69454941304272e-10
513,OUMVA,51.12065848,-88.24131696,-87.34531696,OUMVA 18.7484503472896,43,36.59367134,7.39174059479622e-09
514,DensDep,40.8659953286923,-77.7319906573845,-77.6396829650768,NA,43,46.2993053349232,5.77025589960511e-11
515,fit_env,41.0417028747073,-76.0834057494146,-75.8973592377867,NA,43,48.0416290622133,2.41465052360351e-11
516,fit_bgb,39.2025217198816,-72.4050434397633,-72.2189969281354,NA,43,51.7199913718646,3.83802727481562e-12
517,EB,66.60758301,-125.215166,-124.902666,EB43,44,0,0.549405066849616
518,delta,-1e+200,2e+200,2e+200,delta43,44,2e+200,0
519,TS,55.7623264,-105.5246528,-105.3371528,TS 1137,44,19.5655132,3.09952719501351e-05
520,TRC,66.385231,-124.770462,-124.4555014,TRC 429,44,0.447164599999994,0.439331255176951
521,SRC,61.63913567,-117.2782713,-117.0907713,SRC 89,44,7.8118947,0.0110550644710024
522,OUS,55.13773941,-100.2754788,-99.80303787,OUS 5.85671120041822,44,25.09962813,1.94794936219405e-06
523,OUMA,55.47286212,-98.94572425,-98.27905758,OUMA 46.0599742122154,44,26.62360842,9.09179317862112e-07
524,OUMV,57.10470119,-102.2094024,-101.5427357,OUMV 30.1064600442614,44,23.3599303,4.64887904578412e-06
525,OUMVA,57.10489404,-100.2097881,-99.31378807,OUMVA 30.1066224686321,44,25.58887793,1.52524081659766e-06
526,DensDep,55.0332318992291,-106.066463798458,-105.974156106151,NA,44,18.928509893849,4.26205413422453e-05
527,fit_env,54.8553496676349,-103.71069933527,-103.524652823642,NA,44,21.378013176358,1.25232220767695e-05
528,fit_bgb,57.0590674150768,-108.118134830154,-107.932088318526,NA,44,16.970577681474,0.000113443218519364
529,EB,66.957534,-125.915068,-125.602568,EB44,45,0,0.664677363760265
530,delta,63.86422683,-119.7284537,-119.4159537,delta44,45,6.1866143,0.0301442624725584
531,TS,51.4936767,-96.9873534,-96.7998534,TS 36,45,28.8027146,3.69982243375856e-07
532,TRC,66.17545441,-124.3509088,-124.0359482,TRC 430,45,1.5666198,0.303685265925114
533,SRC,59.79563711,-113.5912742,-113.4037742,SRC 93,45,12.1987938,0.00149168276569674
534,OUS,50.35590673,-90.71181345,-90.23937251,OUS 24.067403471101,45,35.36319549,1.39184398462018e-08
535,OUMA,52.18946743,-92.37893486,-91.71226819,OUMA 26.5866002464997,45,33.89029981,2.90687120542697e-08
536,OUMV,51.14296969,-90.28593938,-89.61927271,OUMV 34.3111664752616,45,35.98329529,1.02079279522737e-08
537,OUMVA,52.01819728,-90.03639456,-89.14039456,OUMVA 29.3420503099483,45,36.46217344,8.0343459327965e-09
538,DensDep,50.5988466172062,-97.1976932344124,-97.1053855421047,NA,45,28.4971824578953,4.31048703406576e-07
539,fit_env,50.4192335722081,-94.8384671444162,-94.6524206327883,NA,45,30.9501473672117,1.26436300755709e-07
540,fit_bgb,51.6580076590354,-97.3160153180708,-97.1299688064428,NA,45,28.4725991935572,4.36379691670366e-07
