,model,lnL,AIC,AICc,timing,tree.no,delta,w
274,EB,207.7790402,-407.5580803,-407.3841673,EB16,17,0,0.263859143709242
275,OU,205.6017793,-403.2035585,-403.0296455,OU16,17,4.35452179999999,0.029908852721122
276,kappa,204.8298827,-401.6597654,-401.4858524,kappa16,17,5.8983149,0.0138219507735129
277,delta,206.900486,-405.8009721,-405.6270591,delta16,17,1.7571082,0.109602623821418
278,lambda,205.6017793,-403.2035585,-403.0296455,lambda16,17,4.35452179999999,0.029908852721122
279,DensDep,203.8009283,-403.6018566,-403.5501325,DensDep16,17,3.83403479999998,0.0387991373914827
280,TS,204.1627611,-402.3255222,-402.2211744,TS 1110,17,5.16299290000001,0.0199637666740387
281,TRC,207.3293323,-406.6586646,-406.4839921,TRC 81,17,0.900175199999978,0.168229280561358
282,SRC,206.469263,-406.938526,-406.8341782,SRC 91,17,0.549989100000005,0.200421142311799
283,BMS,205.2978634,-400.5957267,-400.333718,BMS 62.9220297658372,17,7.05044930000003,0.00776938308512618
284,OUS,205.2146687,-400.4293374,-400.1673287,OUS 60.9999954225516,17,7.21683860000002,0.00714916891441448
285,OUMA,204.0745289,-396.1490578,-395.7806367,OUMA 48.5038763862756,17,11.6035306,0.000797439040255189
286,OUMV,207.4179461,-402.8358921,-402.4674711,OUMV 48.005882832877,17,4.91669619999999,0.0225800622188758
287,OUMVA,206.0763724,-398.1527448,-397.6593527,OUMVA 50.8505254344134,17,9.7248146,0.00204011894841695
288,JN,200.773001003453,-395.546002006907,-395.442105903011,NA,17,11.942061396989,0.000673265661996738
289,NIG,199.890286917186,-393.780573834373,-393.676677730477,NA,17,13.707489569523,0.000278502185970984
290,BM,211.0593588,-416.1187177,-416.0148216,BM17,18,659.2241984,7.10042180290569e-144
291,EB,211.7084977,-415.4169954,-415.2430824,EB17,18,659.9959376,4.82728689868471e-144
292,OU,211.0593588,-414.1187177,-413.9448047,OU17,18,661.2942153,2.52223582710411e-144
293,kappa,211.0663926,-414.1327851,-413.9588721,kappa17,18,661.2801479,2.54003901498449e-144
294,delta,541.7064667,-1075.412933,-1075.23902,delta17,18,0,1
295,lambda,211.0593588,-414.1187177,-413.9448047,lambda17,18,661.2942153,2.52223582710411e-144
296,DensDep,211.4632874,-418.9265748,-418.8748506,DensDep17,18,656.3641694,2.96709570758738e-143
297,TS,211.8856628,-417.7713255,-417.6669777,TS 9,18,657.5720423,1.62197922629553e-143
298,TRC,214.0910828,-420.1821656,-420.0074931,TRC 73,18,655.2315269,5.22735204203401e-143
299,SRC,213.6795912,-421.3591823,-421.2548345,SRC 73,18,653.9841855,9.75300602890339e-143
300,BMS,213.0144597,-416.0289194,-415.7669106,BMS 61.4851354607809,18,659.4721094,6.27264860910395e-144
301,OUS,213.1958804,-416.3917608,-416.129752,OUS 63.2373185922803,18,659.109268,7.52040047458329e-144
302,OUMA,212.0764349,-412.1528698,-411.7844488,OUMA 50.8162158850504,18,663.4545712,8.56387593773525e-145
303,OUMV,212.9884859,-413.9769718,-413.6085507,OUMV 50.8580222054993,18,661.6304693,2.13191095853618e-144
304,OUMVA,213.5348102,-413.0696204,-412.5762283,OUMVA 63.0159606068335,18,662.6627917,1.27233976632751e-144
305,JN,202.919758535971,-399.839517071943,-399.735620968047,NA,18,675.503399031953,2.0715749308513e-147
306,NIG,206.905227820653,-407.810455641305,-407.706559537409,NA,18,667.532460462591,1.11472557421753e-145
307,BM,209.8284376,-413.6568751,-413.552979,BM18,19,3.09913219999999,0.0638293114216276
308,EB,210.2860953,-412.5721907,-412.3982777,EB18,19,4.25383349999998,0.0358327350154841
309,OU,209.8284376,-411.6568751,-411.4829621,OU18,19,5.16914909999997,0.0226736636999689
310,kappa,209.8284376,-411.6568751,-411.4829621,kappa18,19,5.16914909999997,0.0226736636999689
311,delta,210.202238,-412.4044759,-412.2305629,delta18,19,4.42154829999998,0.0329504349616322
312,lambda,209.8284376,-411.6568751,-411.4829621,lambda18,19,5.16914909999997,0.0226736636999689
313,DensDep,210.3519177,-416.7038353,-416.6521112,DensDep18,19,0,0.300599439140749
314,TS,210.4775211,-414.9550422,-414.8506944,TS 1111,19,1.80141679999997,0.122128065517024
315,TRC,211.3524575,-414.704915,-414.5302426,TRC 32,19,2.12186859999997,0.104047165579081
316,SRC,211.0420242,-416.0840485,-415.9797006,SRC 62,19,0.672410599999978,0.214771207749971
317,BMS,210.22727,-410.45454,-410.1925313,BMS 58.168973037483,19,6.45957989999999,0.0118934599085
318,OUS,210.4806607,-410.9613214,-410.6993126,OUS 39.944233996273,19,5.95279859999999,0.0153233730264551
319,OUMA,211.7035634,-411.4071268,-411.0387057,OUMA 39.373907823354,19,5.6134055,0.018157357700588
320,OUMV,210.1231027,-408.2462055,-407.8777844,OUMV 42.9026131458229,19,8.77432679999998,0.00373824111806346
321,OUMVA,212.0104813,-410.0209626,-409.5275705,OUMVA 39.3738805617649,19,7.12454069999995,0.00852930824517327
322,JN,200.840256832364,-395.680513664728,-395.576617560832,NA,19,21.075493639168,7.97081758950064e-06
323,NIG,203.905774763362,-401.811549526725,-401.707653422829,NA,19,14.944457777171,0.00017093869815612
324,BM,203.7748907,-401.5497814,-401.4458853,BM19,20,1.32449180000003,0.146722244792538
325,EB,205.4721451,-402.9442902,-402.7703771,EB19,20,0,0.284515350516257
326,OU,203.7748907,-399.5497815,-399.3758684,OU19,20,3.39450870000002,0.0521191716099776
327,kappa,203.7748885,-399.549777,-399.3758639,kappa19,20,3.39451320000001,0.0521190543419737
328,delta,204.9351815,-401.870363,-401.6964499,delta19,20,1.07392720000001,0.166305025999924
329,lambda,203.7748907,-399.5497814,-399.3758684,lambda19,20,3.39450870000002,0.0521191716099776
330,DensDep,199.8404764,-395.6809529,-395.6292287,DensDep19,20,7.14114840000002,0.00800617411366585
331,TS,200.3358429,-394.6716859,-394.567338,TS 36,20,8.20303910000001,0.00470802103931363
332,TRC,205.082935,-402.16587,-401.9911975,TRC 33,20,0.77917960000002,0.192712108263052
333,SRC,202.3995075,-398.799015,-398.6946672,SRC 117,20,4.07570989999999,0.0370746059025275
334,BMS,200.1298882,-390.2597765,-389.9977678,BMS 63.4349228386905,20,12.7726093,0.000479257407003822
335,OUS,200.93608,-391.87216,-391.6101513,OUS 54.8840115914664,20,11.1602258,0.00107323162623391
336,OUMA,200.870586,-389.741172,-389.3727509,OUMA 51.3058011785833,20,13.3976262,0.000350629246422789
337,OUMV,201.5071597,-391.0143194,-390.6458983,OUMV 51.8406209338126,20,12.1244788,0.000662687202140146
338,OUMVA,201.3856333,-388.7712665,-388.2778745,OUMVA 54.7945284445646,20,14.4925026,0.000202814382172606
339,JN,197.798569709643,-389.597139419286,-389.49324331539,NA,20,13.27713378461,0.000372402625245072
340,NIG,198.005570982079,-390.011141964157,-389.907245860261,NA,20,12.863131239739,0.000458049321574694
341,BM,201.2895214,-396.5790428,-396.4751467,BM20,21,4.7379846,0.0555937348886363
342,EB,203.6566691,-399.3133382,-399.1394251,EB20,21,2.0737062,0.210652469806392
343,OU,201.2895214,-394.5790428,-394.4051298,OU20,21,6.80800149999999,0.0197481943736441
344,kappa,198.3713506,-388.7427012,-388.5687882,kappa20,21,12.6443431,0.00106704299107367
345,delta,202.6117977,-397.2235953,-397.0496823,delta20,21,4.16344900000001,0.0740942782742213
346,lambda,201.2895214,-394.5790428,-394.4051298,lambda20,21,6.80800149999999,0.0197481943736441
347,DensDep,190.7258419,-377.4516839,-377.3999597,DensDep20,21,23.8131716,4.00775923964945e-06
348,TS,194.2493145,-382.498629,-382.3942812,TS 37,21,18.8188501,4.86860743729524e-05
349,TRC,204.6939019,-401.3878038,-401.2131313,TRC 6,21,0,0.594109005249921
350,SRC,194.8882101,-383.7764201,-383.6720723,SRC 118,21,17.541059,9.22302891214828e-05
351,BMS,202.307881,-394.615762,-394.3537532,BMS 36.0676727941177,21,6.85937809999996,0.0192473572009859
352,OUS,191.6801558,-373.3603116,-373.0983029,OUS 53.297964181391,21,28.1148284,4.66453889092402e-07
353,OUMA,197.6043946,-383.2087891,-382.8403681,OUMA 50.5478699634104,21,18.3727632,6.08515013460483e-05
354,OUMV,202.0464795,-392.0929591,-391.724538,OUMV 50.571005962794,21,9.48859329999999,0.00516944929264281
355,OUMVA,196.9311363,-379.8622727,-379.3688806,OUMVA 52.6600934528614,21,21.8442507,1.07262364194108e-05
356,JN,195.448638649233,-384.897277298466,-384.79338119457,NA,21,16.41975010543,0.000161570735795784
357,NIG,195.619807205457,-385.239614410914,-385.135718307018,NA,21,16.077412992982,0.000191734498653886
358,BM,206.8942388,-407.7884776,-407.6845815,BM21,22,30.0375384,3.00213431358184e-07
359,EB,208.4771276,-408.9542552,-408.7803422,EB21,22,28.9417777,5.19244052964452e-07
360,OU,206.8942389,-405.7884779,-405.6145648,OU21,22,32.1075551,1.06642840254995e-07
361,kappa,206.8942389,-405.7884777,-405.6145647,kappa21,22,32.1075552,1.06642834922855e-07
362,delta,222.9480165,-437.8960329,-437.7221199,delta21,22,0,0.999997022622895
363,lambda,206.8942389,-405.7884778,-405.6145648,lambda21,22,32.1075551,1.06642840254995e-07
364,DensDep,206.0846551,-408.1693102,-408.1175861,DensDep21,22,29.6045338,3.72782805650212e-07
365,TS,206.4995276,-406.9990551,-406.8947073,TS 1112,22,30.8274126,2.02260518006898e-07
366,TRC,208.3475399,-408.6950798,-408.5204073,TRC 61,22,29.2017126,4.55960671719076e-07
367,SRC,207.6666803,-409.3333606,-409.2290128,SRC 119,22,28.4931071,6.49829037825952e-07
368,BMS,206.5410425,-403.0820851,-402.8200763,BMS 62.3010480371069,22,34.9020436,2.63703707437015e-08
369,OUS,206.3893783,-402.7787566,-402.5167479,OUS 40.4270747867249,22,35.205372,2.26594471925903e-08
370,OUMA,206.5333872,-401.0667744,-400.6983534,OUMA 52.191381809203,22,37.0237665,9.12830120163179e-09
371,OUMV,208.5356587,-405.0713173,-404.7028962,OUMV 51.9198345785632,22,33.0192237,6.76029086550529e-08
372,OUMVA,208.7900458,-403.5800917,-403.0866996,OUMVA 51.8714575875661,22,34.6354203,3.0130944783827e-08
373,JN,200.94724803881,-395.89449607762,-395.790599973724,NA,22,41.931519926276,7.84666020303181e-10
374,NIG,200.458757814005,-394.91751562801,-394.813619524114,NA,22,42.908500375886,4.8143342247795e-10
375,BM,201.3640089,-396.7280177,-396.6241216,BM22,23,12.4988527,0.00178250269371817
376,EB,205.9942163,-403.9884326,-403.8145195,EB22,23,5.30845479999999,0.0649239986667653
377,OU,201.3640089,-394.7280177,-394.5541047,OU22,23,14.5688696,0.000633186630428838
378,kappa,195.8121855,-383.6243709,-383.4504579,kappa22,23,25.6725164,2.45700176891926e-06
379,delta,204.0091295,-400.0182591,-399.844346,delta22,23,9.27862830000004,0.00891852509215717
380,lambda,201.3640089,-394.7280177,-394.5541047,lambda22,23,14.5688696,0.000633186630428838
381,DensDep,179.5173699,-355.0347397,-354.9830156,DensDep22,23,54.1399587,1.61725654261743e-12
382,TS,186.6435002,-367.2870004,-367.1826526,TS 38,23,41.9403217,7.20935534067997e-10
383,TRC,208.6488234,-409.2976468,-409.1229743,TRC 82,23,0,0.922829722212905
384,SRC,192.6102586,-379.2205172,-379.1161694,SRC 102,23,30.0068049,2.81336888436819e-07
385,BMS,201.5743662,-393.1487325,-392.8867237,BMS 34.7763633246065,23,16.2362506,0.00027508350702773
386,OUS,180.4320117,-350.8640234,-350.6020146,OUS 52.4558851209287,23,58.5209597,1.80907527050089e-13
387,OUMA,187.5123176,-363.0246351,-362.6562141,OUMA 50.3612284330661,23,46.4667602,7.49881777756847e-11
388,OUMV,193.087056,-374.1741121,-373.805691,OUMV 49.7559535419219,23,35.3172833,1.97729262811159e-08
389,OUMVA,188.4535516,-362.9071032,-362.4137111,OUMVA 52.22861812185,23,46.7092632,6.64253639972461e-11
390,JN,193.477279433836,-380.954558867673,-380.850662763777,NA,23,28.272311536223,6.69679690613585e-07
391,NIG,192.872870447577,-379.745740895154,-379.641844791258,NA,23,29.481129508742,3.65911147706879e-07
392,BM,205.71207,-405.4241401,-405.320244,BM23,24,2.44218940000002,0.0838248243871037
393,EB,205.1729064,-402.3458129,-402.1718998,EB23,24,5.59053360000001,0.0173667437273328
394,OU,205.71207,-403.4241401,-403.250227,OU23,24,4.51220640000003,0.0297765358970696
395,kappa,205.71207,-403.4241401,-403.250227,kappa23,24,4.51220640000003,0.0297765358970696
396,delta,206.5601445,-405.120289,-404.946376,delta23,24,2.81605740000003,0.0695325645393101
397,lambda,205.71207,-403.4241401,-403.250227,lambda23,24,4.51220640000003,0.0297765358970696
398,DensDep,205.0871841,-406.1743682,-406.1226441,DensDep23,24,1.63978930000002,0.125202101961609
399,TS,205.4075413,-404.8150827,-404.7107348,TS 4,24,3.05169860000001,0.0618044023495302
400,TRC,207.7078842,-407.4157685,-407.241096,TRC 9,24,0.521337399999993,0.219018280154
401,SRC,206.9333906,-407.8667812,-407.7624334,SRC 103,24,0,0.284241405753056
402,BMS,205.5512924,-401.1025847,-400.840576,BMS 40.3486945782857,24,6.92185740000002,0.00892534691872645
403,OUS,205.8834188,-401.7668375,-401.5048288,OUS 63.2516463071407,24,6.25760460000004,0.0124413001728963
404,OUMA,205.9303895,-399.8607791,-399.492358,OUMA 49.4224391735198,24,8.2700754,0.00454844855255242
405,OUMV,206.3718446,-400.7436891,-400.3752681,OUMV 53.5118783804303,24,7.38716529999999,0.00707269253843566
406,OUMVA,208.2767518,-402.5535036,-402.0601115,OUMVA 49.550364469692,24,5.70232190000002,0.0164226741052279
407,JN,199.274937891712,-392.549875783424,-392.445979679528,NA,24,15.316453720472,0.000134202830517789
408,NIG,199.283850829918,-392.567701659836,-392.46380555594,NA,24,15.29862784406,0.000135404318493416
409,BM,206.2630855,-406.526171,-406.4222749,BM24,25,3.52823610000002,0.0540241223766254
410,EB,208.2624665,-408.5249331,-408.35102,EB24,25,1.599491,0.141712903902925
411,OU,206.2630855,-404.526171,-404.3522579,OU24,25,5.59825310000002,0.019190630353444
412,kappa,206.263085,-404.5261701,-404.3522571,kappa24,25,5.59825390000003,0.0191906226771933
413,delta,206.5431724,-405.0863448,-404.9124317,delta24,25,5.03807929999999,0.0253939017723742
414,lambda,206.2630855,-404.526171,-404.3522579,lambda24,25,5.59825310000002,0.019190630353444
415,DensDep,206.3255746,-408.6511492,-408.5994251,DensDep24,25,1.35108589999999,0.16045375295995
416,TS,206.6103243,-407.2206487,-407.1163009,TS 1113,25,2.83421010000001,0.0764352255633823
417,TRC,208.1669954,-408.3339908,-408.1593183,TRC 83,25,1.79119270000001,0.128760276971608
418,SRC,208.0274294,-410.0548589,-409.950511,SRC 92,25,0,0.315307611732152
419,BMS,207.062458,-404.124916,-403.8629073,BMS 59.0436172601792,25,6.08760369999999,0.0150254714479595
420,OUS,206.3983175,-402.796635,-402.5346263,OUS 43.8401153396551,25,7.41588469999999,0.00773384659230985
421,OUMA,207.955164,-403.9103281,-403.541907,OUMA 36.2537602181579,25,6.40860400000003,0.0127974599201792
422,OUMV,206.352519,-400.7050379,-400.3366169,OUMV 39.0742198407634,25,9.61389409999998,0.00257693744621489
423,OUMVA,206.6121043,-399.2242085,-398.7308164,OUMVA 44.191236621608,25,11.2196946,0.00115453932026644
424,JN,200.984021692062,-395.968043384123,-395.864147280227,NA,25,14.086363719773,0.000275371784043616
425,NIG,202.020947079264,-398.041894158527,-397.937998054631,NA,25,12.012512945369,0.000776694825928479
426,BM,210.6033704,-415.2067408,-415.1028447,BM25,26,5.45363409999999,0.029859952877559
427,EB,213.9467323,-419.8934647,-419.7195516,EB25,26,0.836927199999991,0.300326934816949
428,OU,210.6033706,-413.2067412,-413.0328282,OU25,26,7.5236506,0.0106069554875411
429,kappa,210.6033705,-413.2067411,-413.032828,kappa25,26,7.52365079999998,0.0106069544268457
430,delta,212.823205,-417.64641,-417.472497,delta25,26,3.0839818,0.0976455772069316
431,lambda,210.6033706,-413.2067412,-413.0328282,lambda25,26,7.5236506,0.0106069554875411
432,DensDep,208.9938413,-413.9876826,-413.9359585,DensDep25,26,6.62052029999995,0.0166610742257588
433,TS,209.6142427,-413.2284854,-413.1241376,TS 1114,26,7.4323412,0.011102437335592
434,TRC,214.3655756,-420.7311513,-420.5564788,TRC 34,26,0,0.456384321107969
435,SRC,210.9903083,-415.9806165,-415.8762687,SRC 74,26,4.68021009999995,0.043957805767706
436,BMS,211.5709653,-413.1419306,-412.8799219,BMS 53.3269951187592,26,7.67655689999998,0.00982624447638555
437,OUS,209.4933445,-408.986689,-408.7246802,OUS 47.0091756178034,26,11.8317986,0.00123051891680437
438,OUMA,209.3547253,-406.7094505,-406.3410295,OUMA 58.7997437992334,26,14.2154493,0.000373667323788225
439,OUMV,209.0335281,-406.0670562,-405.6986352,OUMV 41.7721891235436,26,14.8578436,0.000271013529226716
440,OUMVA,210.4989081,-406.9978161,-406.504424,OUMVA 47.0094519573556,26,14.0520548,0.000405476590927108
441,JN,205.19040879146,-404.38081758292,-404.276921479023,NA,26,16.279557320977,0.000133128107976148
442,NIG,200.281253149956,-394.562506299912,-394.458610196016,NA,26,26.097868603984,9.82314498156289e-07
443,BM,207.5038131,-409.0076262,-408.9037301,BM26,27,6.33351199999998,0.0188244362572433
444,EB,210.0123606,-412.0247212,-411.8508082,EB26,27,3.38643389999999,0.0821621617502939
445,OU,207.5038131,-407.0076262,-406.8337131,OU26,27,8.40352899999999,0.00668687952589543
446,kappa,207.2606486,-406.5212971,-406.3473841,kappa26,27,8.889858,0.00524346650699295
447,delta,208.9107785,-409.8215571,-409.647644,delta26,27,5.58959809999999,0.0273061725329766
448,lambda,207.5038131,-407.0076262,-406.8337131,lambda26,27,8.40352899999999,0.00668687952589543
449,DensDep,208.1758883,-412.3517765,-412.3000524,DensDep26,27,2.93718969999998,0.10285466544807
450,TS,208.7470449,-411.4940898,-411.389742,TS 1115,27,3.84750009999999,0.0652458065525157
451,TRC,210.8103226,-413.6206453,-413.4459728,TRC 91,27,1.79126930000001,0.182413698590744
452,SRC,210.670795,-415.3415899,-415.2372421,SRC 93,27,0,0.446710988233767
453,BMS,210.2330191,-410.4660381,-410.2040294,BMS 52.687490212804,27,5.03321269999998,0.0360643728635054
454,OUS,207.9217277,-405.8434555,-405.5814467,OUS 57.7106378178953,27,9.65579539999999,0.0035751750026682
455,OUMA,208.6885192,-405.3770384,-405.0086173,OUMA 53.0333911874617,27,10.2286248,0.00268478171510414
456,OUMV,209.7137614,-407.4275228,-407.0591018,OUMV 50.0339604261226,27,8.1781403,0.00748455584483221
457,OUMVA,210.5393326,-407.0786652,-406.5852732,OUMVA 52.5323220997208,27,8.65196889999999,0.0059057554578099
458,JN,202.306695283396,-398.613390566791,-398.509494462895,NA,27,16.727747637105,0.000104145950671087
459,NIG,201.490808700891,-396.981617401782,-396.877721297886,NA,27,18.359520802114,4.60582410148897e-05
460,BM,201.7042786,-397.4085572,-397.3046611,BM27,28,12363.1517089,0
461,EB,207.6373424,-407.2746848,-407.1007717,EB27,28,12353.3555983,0
462,OU,201.7042786,-395.4085572,-395.2346442,OU27,28,12365.2217258,0
463,kappa,201.7042778,-395.4085555,-395.2346425,kappa27,28,12365.2217275,0
464,delta,151.9833695,-295.966739,-295.7928259,delta27,28,12464.6635441,0
465,lambda,201.7042786,-395.4085572,-395.2346442,lambda27,28,12365.2217258,0
466,DensDep,152.033325,-300.0666501,-300.0149259,DensDep27,28,12460.4414441,0
467,TS,169.3402745,-332.680549,-332.5762011,TS 39,28,12427.8801689,0
468,TRC,209.4375338,-410.8750676,-410.7003951,TRC 84,28,12349.7559749,0
469,SRC,178.4970701,-350.9941402,-350.8897923,SRC 104,28,12409.5665777,0
470,BMS,201.9675037,-393.9350075,-393.6729987,BMS 35.1804187450247,28,12366.7833713,0
471,OUS,159.140895,-308.2817901,-308.0197813,OUS 42.9658663886002,28,12452.4365887,0
472,OUMA,6386.412395,-12760.82479,-12760.45637,OUMA 48.2412621580751,28,0,1
473,OUMV,201.9678357,-391.9356715,-391.5672504,OUMV 35.1803192983368,28,12368.8891196,0
474,OUMVA,192.709434,-371.418868,-370.9254759,OUMVA 44.7377845263298,28,12389.5308941,0
475,JN,188.675193749733,-371.350387499467,-371.246491395571,NA,28,12389.2098786044,0
476,NIG,194.866017879893,-383.732035759787,-383.628139655891,NA,28,12376.8282303441,0
477,BM,206.046924,-406.0938481,-405.989952,BM28,29,3.78482759999997,0.0608565460291556
478,EB,208.4610662,-408.9221324,-408.7482194,EB28,29,1.02656020000001,0.241689317681915
479,OU,206.0469243,-404.0938486,-403.9199356,OU28,29,5.85484400000001,0.021617673335881
480,kappa,204.9734427,-401.9468855,-401.7729724,kappa28,29,8.00180719999997,0.00738927474532054
481,delta,207.4416567,-406.8833133,-406.7094003,delta28,29,3.06537929999996,0.087203419110873
482,lambda,206.0469243,-404.0938486,-403.9199355,lambda28,29,5.85484409999998,0.0216176722549978
483,DensDep,203.5205825,-403.0411649,-402.9894408,DensDep28,29,6.78533879999998,0.0135754605303647
484,TS,204.1952139,-402.3904278,-402.28608,TS 310,29,7.48869959999996,0.00955040335888648
485,TRC,208.9747261,-409.9494521,-409.7747796,TRC 74,29,0,0.403805444978702
486,SRC,206.7951605,-407.590321,-407.4859731,SRC 81,29,2.28880649999996,0.128577256314628
487,BMS,204.1526533,-398.3053067,-398.0432979,BMS 63.6477086530423,29,11.7314817,0.00114475694588127
488,OUS,204.0884837,-398.1769674,-397.9149586,OUS 46.9381450761851,29,11.859821,0.00107360558584584
489,OUMA,204.7705731,-397.5411461,-397.1727251,OUMA 50.9713090525785,29,12.6020545,0.00074074854269563
490,OUMV,204.8223909,-397.6447817,-397.2763606,OUMV 51.0922834817437,29,12.498419,0.000780144351912505
491,OUMVA,204.9746286,-395.9492572,-395.4558651,OUMVA 47.7698071773084,29,14.3189145,0.000313949209335287
492,JN,199.194291658928,-392.388583317855,-392.284687213959,NA,29,17.490092386041,6.43053142835386e-05
493,NIG,191.200635847156,-376.401271694312,-376.297375590416,NA,29,33.477404009584,2.17093217775017e-08
494,BM,204.3928256,-402.7856511,-402.681755,BM29,30,3.4384025,0.0737076226596241
495,EB,206.3172484,-404.6344967,-404.4605837,EB29,30,1.65957380000003,0.17938253131622
496,OU,204.3928256,-400.7856511,-400.6117381,OU29,30,5.50841939999998,0.0261826707994574
497,kappa,204.3929382,-400.7858763,-400.6119633,kappa29,30,5.50819419999999,0.0261856191341774
498,delta,205.3256073,-402.6512147,-402.4773016,delta29,30,3.64285590000003,0.0665450739665287
499,lambda,204.3928256,-400.7856511,-400.6117381,lambda29,30,5.50841939999998,0.0261826707994574
500,DensDep,199.6906926,-395.3813851,-395.329661,DensDep29,30,10.7904965,0.00186648917935574
501,TS,201.3257674,-396.6515347,-396.5471869,TS 311,30,9.57297060000002,0.00343089847199544
502,TRC,207.147415,-406.2948299,-406.1201575,TRC 85,30,0,0.41129366472415
503,SRC,205.2574999,-404.5149999,-404.410652,SRC 1110,30,1.70950549999998,0.174959535603568
504,BMS,199.6389672,-389.2779343,-389.0159256,BMS 36.1670855634225,30,17.1042319,7.94356135483429e-05
505,OUS,200.0007968,-390.0015937,-389.7395849,OUS 41.1411237127303,30,16.3805726,0.000114065911348963
506,OUMA,203.0333519,-394.0667038,-393.6982827,OUMA 52.3946822416258,30,12.4218748,0.000825612348029484
507,OUMV,204.3520886,-396.7041771,-396.3357561,OUMV 51.6116183521142,30,9.78440139999998,0.00308671300428417
508,OUMVA,204.263126,-394.526252,-394.03286,OUMVA 52.3946857016462,30,12.0872975,0.000975952581834159
509,JN,201.73191139365,-397.463822787301,-397.359926683404,NA,30,8.76023081659599,0.00515100614608898
510,NIG,196.600647347662,-387.201294695325,-387.097398591429,NA,30,19.022758908571,3.04377403329593e-05
511,BM,201.9007197,-397.8014395,-397.6975434,BM30,31,11.8806687,0.00219133883730469
512,EB,207.1891181,-406.3782362,-406.2043231,EB30,31,3.37388899999996,0.154146361168548
513,OU,201.9007198,-395.8014395,-395.6275265,OU30,31,13.9506856,0.000778414786923303
514,kappa,192.4872348,-376.9744695,-376.8005565,kappa30,31,32.7776555999999,6.35311162926648e-08
515,delta,204.3424743,-400.6849486,-400.5110355,delta30,31,9.06717659999998,0.0089464673804113
516,lambda,201.9007198,-395.8014395,-395.6275265,lambda30,31,13.9506856,0.000778414786923303
517,DensDep,162.9717476,-321.9434953,-321.8917711,DensDep30,31,87.6864409999999,7.58045427933613e-20
518,TS,177.4604265,-348.9208531,-348.8165053,TS 312,31,60.7617068,5.3250903106866e-14
519,TRC,208.8764423,-409.7528846,-409.5782121,TRC 86,31,0,0.832844581784845
520,SRC,180.7078929,-355.4157858,-355.311438,SRC 1111,31,54.2667741,1.36988368560424e-12
521,BMS,202.0379771,-394.0759542,-393.8139455,BMS 32.0890048897603,31,15.7642666,0.000314338058832161
522,OUS,166.7143394,-323.4286789,-323.1666701,OUS 48.7907052308611,31,86.411542,1.43395668524704e-19
523,OUMA,180.6584684,-349.3169368,-348.9485157,OUMA 47.9504636527526,31,60.6296964,5.68843332097343e-14
524,OUMV,191.8092384,-371.6184769,-371.2500558,OUMV 48.310288833788,31,38.3281563,3.96014030912046e-09
525,OUMVA,193.9748014,-373.9496028,-373.4562108,OUMVA 48.1129321254643,31,36.1220013,1.19335881305754e-08
526,JN,182.206849515465,-358.41369903093,-358.309802927034,NA,31,51.268409172966,6.13437561497876e-12
527,NIG,188.62611325414,-371.252226508279,-371.148330404383,NA,31,38.429881695617,3.76375360421569e-09
528,BM,199.8710829,-393.7421658,-393.6382697,BM31,32,10.1755719,0.00226664552244533
529,EB,204.776979,-401.553958,-401.3800449,EB31,32,2.43379670000002,0.108764891631591
530,OU,202.2572663,-396.5145326,-396.3406196,OU31,32,7.47322199999996,0.00875369542185118
531,kappa,202.353829,-396.707658,-396.5337449,kappa31,32,7.2800967,0.00964113263653834
532,delta,199.8713906,-391.7427811,-391.5688681,delta31,32,12.2449735,0.000805413229369251
533,lambda,202.2572663,-396.5145326,-396.3406196,lambda31,32,7.47322199999996,0.00875369542185118
534,DensDep,200.2504678,-396.5009355,-396.4492114,DensDep31,32,7.36463019999997,0.00924212506996195
535,TS,202.0809317,-398.1618635,-398.0575157,TS 313,32,5.75632589999998,0.020654309603473
536,TRC,205.819191,-403.638382,-403.4637095,TRC 87,32,0.350132099999996,0.308283833247545
537,SRC,202.3627439,-398.7254878,-398.62114,SRC 105,32,5.19270159999996,0.0273779007265714
538,BMS,200.0265902,-390.0531804,-389.7911717,BMS 64.8018020499393,32,14.0226699,0.000331128750517624
539,OUS,200.1071365,-390.214273,-389.9522643,OUS 53.5342173993971,32,13.8615773,0.000358903508611375
540,OUMA,200.5131373,-389.0262747,-388.6578536,OUMA 49.4264856411464,32,15.155988,0.000187888410253315
541,OUMV,208.0911313,-404.1822626,-403.8138416,OUMV 50.0734289540921,32,0,0.367266207130773
542,OUMVA,208.0936891,-402.1873781,-401.6939861,OUMVA 50.0734588983609,32,2.11985549999997,0.127250704929651
543,JN,195.668331132254,-385.336662264507,-385.232766160611,NA,32,18.581075439389,3.3896253919306e-05
544,NIG,195.463874660224,-384.927749320448,-384.823853216552,NA,32,18.989988383448,2.76285050767508e-05
545,BM,204.5149187,-403.0298373,-402.9259412,BM32,33,151.349286,1.36433218724108e-33
546,EB,206.402635,-404.8052701,-404.631357,EB32,33,149.6438702,3.20071098776623e-33
547,OU,204.5149187,-401.0298374,-400.8559243,OU32,33,153.4193029,4.84642690005043e-34
548,kappa,204.6871449,-401.3742898,-401.2003768,kappa32,33,153.0748504,5.75729624041166e-34
549,delta,281.2245701,-554.4491403,-554.2752272,delta32,33,0,1
550,lambda,204.5149187,-401.0298374,-400.8559243,lambda32,33,153.4193029,4.84642690005043e-34
